generation,N_shifts,logPrior,logLik,eventRate,acceptRate
12125001,3,45.3018,-22263.4,2.79251,0.2052
12150001,3,46.6369,-22272.2,1.03409,0.2027
12175001,4,63.8958,-22257.9,0.00524688,0.2282
12200001,4,62.617,-22261,1.80917,0.2226
12225001,3,46.0695,-22264.3,1.66233,0.2178
12250001,3,45.6956,-22273,1.81829,0.2181
12275001,3,46.846,-22265.3,0.358432,0.2246
12300001,3,47.1387,-22269,0.244956,0.219
12325001,3,45.6618,-22259.6,1.62257,0.1988
12350001,3,47.5211,-22264.5,0.684703,0.2034
12375001,3,47.56,-22268.9,0.068383,0.2206
12400001,5,76.3727,-22258,0.392709,0.2063
12425001,4,63.8825,-22271,0.0261012,0.2034
12450001,3,44.5976,-22265.6,2.50861,0.2074
12475001,3,46.1363,-22260.1,1.37908,0.2356
12500001,3,45.7881,-22269.1,1.02246,0.2127
12525001,4,62.8279,-22266.5,0.796269,0.2028
12550001,3,46.0074,-22258.4,1.21666,0.2345
12575001,3,46.7596,-22259.5,0.953235,0.219
12600001,3,46.0524,-22267.2,1.13806,0.2148
12625001,3,47.1435,-22272.2,0.647757,0.1896
12650001,4,58.4718,-22264.7,1.17645,0.1913
12675001,5,77.3636,-22254.4,0.308133,0.2724
12700001,3,47.5373,-22274,0.372247,0.24
12725001,3,45.752,-22266.6,1.42087,0.197
